,keyword,Frequency.2,Frequency
0,ability,5.0,1.0
1,accelerate,4.0,1.0
2,accelerating,1.0,1.0
3,access,17.0,7.0
4,accordance,8.0,47.0
5,account,5.0,35.0
6,accountability,2.0,1.0
7,accounting,3.0,13.0
8,accounts,1.0,1.0
9,acquisition,2.0,2.0
10,action,39.0,41.0
11,actions,16.0,28.0
12,activities,41.0,67.0
13,activity,10.0,61.0
14,actors,1.0,1.0
15,addition,7.0,7.0
16,address,2.0,11.0
17,adoption,3.0,14.0
18,advance,5.0,2.0
19,advice,1.0,15.0
20,agencies,1.0,1.0
21,agreement,5.0,127.0
22,aims,78.0,1.0
23,align,1.0,1.0
24,ambition,17.0,18.0
25,amendments,1.0,1.0
26,amount,1.0,7.0
27,annual,9.0,6.0
28,application,1.0,13.0
29,applies,1.0,2.0
30,approach,39.0,33.0
31,approaches,2.0,51.0
32,appropriate,2.0,4.0
33,approval,2.0,15.0
34,april,1.0,1.0
35,areas,36.0,5.0
36,arrangements,2.0,12.0
37,article,3.0,127.0
38,assessment,2.0,8.0
39,assist,1.0,2.0
40,assistance,2.0,5.0
41,assurance,26.0,1.0
42,authority,1.0,2.0
43,availability,2.0,5.0
44,availability,1.0,5.0
45,average,2.0,1.0
46,avoiding,1.0,1.0
47,awareness,7.0,1.0
48,balance,5.0,4.0
49,baseline,24.0,7.0
50,basis,25.0,16.0
51,behaviour,1.0,1.0
52,benchmark,4.0,1.0
53,benefit,2.0,1.0
54,benefits,7.0,2.0
55,billion,1.0,1.0
56,biodiversity,56.0,2.0
57,board,14.0,1.0
58,bodies,2.0,6.0
59,boundaries,2.0,1.0
60,building,16.0,1.0
61,business,82.0,3.0
62,businesses,48.0,2.0
63,calculate,1.0,1.0
64,calculation,2.0,2.0
65,capabilities,5.0,2.0
66,capacity,16.0,5.0
67,carbon,116.0,6.0
68,carbon,1.0,6.0
69,case,7.0,3.0
70,categories,1.0,2.0
71,centre,7.0,1.0
72,centres,1.0,2.0
73,certification,1.0,5.0
74,challenges,8.0,1.0
75,change,16.0,57.0
76,changes,10.0,1.0
77,chapter,1.0,92.0
78,circumstances,4.0,13.0
79,clean,2.0,3.0
80,climate,50.0,66.0
81,collaboration,20.0,6.0
82,committee,17.0,12.0
83,communications,5.0,4.0
84,communities,36.0,17.0
85,community,28.0,1.0
86,comparability,2.0,2.0
87,complements,1.0,1.0
88,compliance,12.0,1.0
89,concern,1.0,12.0
90,concerns,16.0,2.0
91,conditions,2.0,3.0
92,conference,2.0,36.0
93,consequence,2.0,1.0
94,conservation,4.0,1.0
95,consideration,3.0,29.0
96,considers,1.0,1.0
97,consistency,2.0,11.0
98,consistent,1.0,1.0
99,consultation,6.0,3.0
100,contact,1.0,1.0
101,contents,1.0,1.0
102,context,2.0,9.0
103,contribute,5.0,3.0
104,contribution,3.0,10.0
105,contributions,5.0,21.0
106,convention,1.0,8.0
107,countries,14.0,13.0
108,country,4.0,41.0
109,course,3.0,1.0
110,creation,3.0,4.0
111,culture,19.0,1.0
112,damage,1.0,12.0
113,data,31.0,3.0
114,database,1.0,12.0
115,date,1.0,3.0
116,decade,5.0,3.0
117,december,6.0,5.0
118,decent,2.0,4.0
119,decision,4.0,81.0
120,decision-making,3.0,2.0
121,decisions,10.0,35.0
122,definitions,6.0,1.0
123,deliver,13.0,3.0
124,delivery,9.0,9.0
125,demand,6.0,1.0
126,describe,3.0,2.0
127,design,5.0,4.0
128,develop,5.0,3.0
129,developed,3.0,1.0
130,development,39.0,72.0
131,dialogue,6.0,3.0
132,dioxide,3.0,5.0
133,disabilities,1.0,8.0
134,disease,2.0,2.0
135,diverse,7.0,1.0
136,diversification,1.0,4.0
137,document,5.0,1.0
138,documents,1.0,2.0
139,draft,1.0,1.0
140,economies,1.0,1.0
141,economy,6.0,1.0
142,effect,1.0,4.0
143,effectiveness,2.0,1.0
144,efficiency,6.0,1.0
145,effort,4.0,1.0
146,efforts,15.0,13.0
147,election,1.0,2.0
148,elements,5.0,1.0
149,emission,3.0,52.0
150,emissions,141.0,55.0
151,empowerment,1.0,1.0
152,encourages,1.0,5.0
153,end,10.0,7.0
154,energy,153.0,3.0
155,energy,1.0,3.0
156,engagement,29.0,1.0
157,enhance,11.0,7.0
158,enhancement,1.0,1.0
159,entities,7.0,18.0
160,entity,4.0,9.0
161,environment,8.0,3.0
162,environments,2.0,1.0
163,equity,29.0,10.0
164,equivalent,2.0,2.0
165,events,13.0,1.0
166,executive,4.0,3.0
167,experience,5.0,1.0
168,expert,2.0,16.0
169,expertise,3.0,1.0
170,experts,6.0,4.0
171,facility,3.0,3.0
172,factors,10.0,1.0
173,february,12.0,1.0
174,finance,1.0,31.0
175,financial,6.0,3.0
176,findings,1.0,3.0
177,first,1.0,1.0
178,focus,15.0,5.0
179,form,5.0,2.0
180,forms,3.0,3.0
181,forum,13.0,3.0
182,fossil,1.0,1.0
183,framework,15.0,28.0
184,frameworks,3.0,1.0
185,frequency,6.0,1.0
186,fuel,9.0,1.0
187,fund,2.0,14.0
188,funding,2.0,2.0
189,funds,3.0,7.0
190,future,12.0,4.0
191,gaps,3.0,3.0
192,gas,74.0,12.0
193,gases,2.0,2.0
194,generate,1.0,1.0
195,generation,1.0,1.0
196,ghg,21.0,7.0
197,glasgow,1.0,15.0
198,global,13.0,4.0
199,goal,5.0,15.0
200,goals,12.0,12.0
201,governance,13.0,5.0
202,government,16.0,1.0
203,governments,5.0,1.0
204,greenhouse,10.0,12.0
205,grievance,1.0,2.0
206,group,35.0,6.0
207,groups,9.0,3.0
208,guidance,13.0,33.0
209,guidelines,2.0,6.0
210,half,4.0,1.0
211,health,39.0,8.0
212,help,37.0,1.0
213,https,1.0,7.0
214,identification,1.0,6.0
215,identifying,1.0,3.0
216,impact,24.0,1.0
217,impacts,5.0,20.0
218,impartiality,1.0,1.0
219,implement,4.0,3.0
220,implementation,6.0,86.0
221,implications,1.0,6.0
222,importance,6.0,14.0
223,improvement,5.0,1.0
224,improvements,6.0,2.0
225,inclusion,19.0,1.0
226,inclusive,3.0,1.0
227,inclusivity,2.0,1.0
228,increase,19.0,12.0
229,indicator,1.0,6.0
230,indicators,5.0,1.0
231,indigenous,1.0,1.0
232,information,18.0,68.0
233,infrastructure,5.0,3.0
234,initiation,1.0,2.0
235,initiative,26.0,2.0
236,initiatives,11.0,4.0
237,input,3.0,1.0
238,institutions,1.0,7.0
239,integrity,4.0,4.0
240,interest,1.0,4.0
241,intergovernmental,1.0,8.0
242,international,20.0,3.0
243,investments,11.0,1.0
244,issues,23.0,1.0
245,january,10.0,1.0
246,jobs,8.0,4.0
247,june,2.0,6.0
248,knowledge,3.0,3.0
249,law,4.0,1.0
250,leaders,9.0,2.0
251,leadership,21.0,1.0
252,legislation,1.0,1.0
253,lessons,1.0,3.0
254,level,18.0,15.0
255,levels,5.0,8.0
256,leverage,1.0,1.0
257,limit,1.0,2.0
258,line,16.0,6.0
259,loss,2.0,12.0
260,maintain,1.0,3.0
261,majority,5.0,1.0
262,make,3.0,1.0
263,management,50.0,1.0
264,manner,2.0,16.0
265,march,5.0,3.0
266,marine,1.0,1.0
267,matter,11.0,2.0
268,matters,8.0,4.0
269,may,1.0,1.0
270,means,1.0,2.0
271,measures,11.0,17.0
272,mechanism,1.0,87.0
273,mechanisms,3.0,2.0
274,meet,5.0,10.0
275,meeting,4.0,50.0
276,meetings,2.0,8.0
277,member,9.0,11.0
278,members,9.0,36.0
279,membership,1.0,2.0
280,methane,85.0,1.0
281,method,2.0,7.0
282,methodologies,3.0,22.0
283,methodology,19.0,6.0
284,methods,4.0,4.0
285,metrics,13.0,10.0
286,mind,1.0,1.0
287,mitigation,6.0,135.0
288,mobilization,1.0,3.0
289,monitoring,3.0,8.0
290,nations,2.0,4.0
291,nature,10.0,2.0
292,need,4.0,3.0
293,needs,3.0,10.0
294,network,14.0,6.0
295,november,2.0,12.0
296,number,25.0,4.0
297,objectives,18.0,2.0
298,october,3.0,1.0
299,office,1.0,2.0
300,operating,7.0,1.0
301,operation,4.0,7.0
302,operations,2.0,1.0
303,operations,78.0,1.0
304,opportunities,26.0,3.0
305,option,2.0,1.0
306,options,2.0,7.0
307,order,4.0,9.0
308,organization,7.0,2.0
309,organizations,5.0,8.0
310,outcome,1.0,14.0
311,outcomes,3.0,20.0
312,outputs,1.0,1.0
313,package,1.0,1.0
314,page,55.0,1.0
315,pandemic,5.0,1.0
316,panel,1.0,9.0
317,papers,1.0,1.0
318,parameters,1.0,1.0
319,paris,7.0,126.0
320,part,24.0,13.0
321,participants,2.0,12.0
322,participation,4.0,30.0
323,parties,4.0,209.0
324,partnership,24.0,1.0
325,partnerships,7.0,1.0
326,party,1.0,108.0
327,people,68.0,9.0
328,peoples,1.0,15.0
329,percentage,7.0,1.0
330,period,3.0,36.0
331,periods,1.0,18.0
332,physical,1.0,1.0
333,place,18.0,4.0
334,plan,14.0,2.0
335,plans,35.0,7.0
336,platform,5.0,17.0
337,policies,13.0,10.0
338,policy,27.0,1.0
339,power,15.0,2.0
340,practice,10.0,2.0
341,practices,23.0,2.0
342,principles,31.0,2.0
343,priorities,3.0,6.0
344,procedure,2.0,2.0
345,procedures,7.0,25.0
346,proceeds,1.0,22.0
347,process,32.0,6.0
348,processes,10.0,6.0
349,programme,20.0,33.0
350,programmes,9.0,2.0
351,progress,131.0,11.0
352,project,21.0,7.0
353,projections,1.0,2.0
354,projects,43.0,2.0
355,promote,2.0,2.0
356,protection,2.0,1.0
357,protocol,1.0,4.0
358,provide,2.0,4.0
359,providers,1.0,1.0
360,provision,3.0,11.0
361,provisions,1.0,7.0
362,purpose,6.0,3.0
363,purposes,2.0,29.0
364,quality,18.0,6.0
365,quantification,1.0,2.0
366,quantity,2.0,10.0
367,range,3.0,1.0
368,recognition,2.0,1.0
369,recommendations,3.0,19.0
370,record,1.0,1.0
371,recovery,3.0,1.0
372,reduction,36.0,1.0
373,reductions,25.0,32.0
374,reference,3.0,4.0
375,refers,1.0,5.0
376,reflect,2.0,1.0
377,region,8.0,1.0
378,regions,11.0,2.0
379,registration,1.0,6.0
380,registry,3.0,38.0
381,regulation,6.0,1.0
382,relation,7.0,19.0
383,removals,2.0,19.0
384,replenishment,2.0,1.0
385,report,117.0,32.0
386,reporting,1.0,11.0
387,reporting,35.0,11.0
388,reports,10.0,13.0
389,representation,3.0,3.0
390,request,1.0,4.0
391,requests,1.0,24.0
392,requirements,19.0,34.0
393,research,11.0,2.0
394,resilience,8.0,2.0
395,resources,17.0,17.0
396,respect,9.0,12.0
397,respects,1.0,1.0
398,respond,2.0,4.0
399,response,8.0,8.0
400,responsibilities,2.0,6.0
401,result,3.0,1.0
402,results,5.0,2.0
403,review,6.0,42.0
404,reviews,4.0,5.0
405,rights,44.0,18.0
406,risk,40.0,4.0
407,robust,1.0,3.0
408,role,8.0,8.0
409,round,2.0,1.0
410,rules,10.0,27.0
411,scale,9.0,4.0
412,scenario,6.0,2.0
413,science,3.0,5.0
414,sector,6.0,10.0
415,sectors,6.0,6.0
416,service,6.0,1.0
417,services,8.0,2.0
418,sessions,4.0,2.0
419,set,3.0,1.0
420,share,31.0,22.0
421,sinks,4.0,7.0
422,situations,3.0,8.0
423,society,9.0,8.0
424,solutions,47.0,1.0
425,sources,4.0,14.0
426,stakeholder,4.0,1.0
427,stakeholders,92.0,16.0
428,standards,22.0,3.0
429,start,3.0,1.0
430,state,7.0,3.0
431,statement,11.0,1.0
432,states,5.0,7.0
433,strategies,6.0,5.0
434,strategy,48.0,6.0
435,strengthen,5.0,3.0
436,studies,1.0,1.0
437,submission,3.0,2.0
438,support,69.0,33.0
439,sustainability,337.0,1.0
440,systems,15.0,2.0
441,target,15.0,3.0
442,targets,19.0,2.0
443,taskforce,6.0,1.0
444,team,24.0,7.0
445,teams,9.0,1.0
446,technologies,10.0,3.0
447,technology,6.0,14.0
448,temperature,4.0,13.0
449,temperatures,1.0,2.0
450,term,3.0,9.0
451,terms,8.0,7.0
452,themes,3.0,1.0
453,threat,1.0,2.0
454,time,16.0,6.0
455,timeline,1.0,2.0
456,timing,1.0,1.0
457,tonnes,1.0,2.0
458,tool,3.0,1.0
459,tools,3.0,3.0
460,total,5.0,1.0
461,towards,11.0,40.0
462,track,1.0,3.0
463,transition,80.0,14.0
464,transitions,2.0,2.0
465,transparency,28.0,24.0
466,transparent,1.0,1.0
467,trust,3.0,5.0
468,uncertainties,3.0,2.0
469,uncertainty,4.0,2.0
470,undertaken,1.0,4.0
471,united,2.0,4.0
472,university,2.0,1.0
473,updates,1.0,1.0
474,use,29.0,32.0
475,users,1.0,2.0
476,value,26.0,1.0
477,verification,2.0,5.0
478,views,3.0,1.0
479,volume,2.0,1.0
480,voluntary,4.0,2.0
481,way,17.0,2.0
482,ways,23.0,4.0
483,weather,3.0,2.0
484,weeks,1.0,2.0
485,women,3.0,10.0
486,work,63.0,45.0
487,workforce,23.0,4.0
488,working,1.0,3.0
489,workshop,2.0,4.0
490,workshops,1.0,1.0
491,world,42.0,3.0
492,year,18.0,28.0
493,years,16.0,11.0
494,zero,99.0,1.0
